,0,1,2
10266,diva,11-14,1373
10267,diva,03-10,23
10268,diva,03-11,54
10269,diva,11-11,125
10270,diva,11-10,25
10271,diva,11-13,467
10272,diva,01-15,946
10273,diva,10-09,25
10274,diva,10-08,4
10275,diva,03-13,264
10276,diva,02-09,7
10277,diva,08-09,28
10278,diva,05-11,80
10279,diva,05-12,174
10280,diva,05-13,408
10281,diva,05-14,747
10282,diva,07-08,1
10283,diva,12-10,44
10284,diva,11-09,17
10285,diva,04-13,292
10286,diva,12-14,1263
10287,diva,05-10,24
10288,diva,10-13,403
10289,diva,03-14,620
10290,diva,12-11,175
10291,diva,12-12,364
10292,diva,12-13,552
10293,diva,09-09,33
10294,diva,04-14,802
10295,diva,01-09,3
10296,diva,06-11,100
10297,diva,06-10,77
10298,diva,06-13,404
10299,diva,06-12,202
10300,diva,01-11,43
10301,diva,06-14,761
10302,diva,04-09,18
10303,diva,02-14,528
10304,diva,07-09,34
10305,hoe,10-12,1917
10306,hoe,10-13,3978
10307,hoe,10-10,72
10308,hoe,10-11,475
10309,hoe,08-12,1652
10310,hoe,11-13,3984
10311,hoe,10-14,14283
10312,hoe,03-13,2485
10313,hoe,03-09,8
10314,hoe,05-09,4
10315,hoe,11-09,13
10316,hoe,02-10,34
10317,hoe,06-09,10
10318,hoe,07-14,10778
10319,hoe,08-14,10906
10320,hoe,08-13,3869
10321,hoe,07-13,4081
10322,hoe,08-11,852
10323,hoe,07-11,325
10324,hoe,04-13,2778
10325,hoe,01-15,14600
10326,hoe,04-11,173
10327,hoe,04-10,40
10328,hoe,01-10,25
10329,hoe,02-13,2358
10330,hoe,01-12,827
10331,hoe,04-14,7798
10332,hoe,09-14,11943
10333,hoe,07-12,1760
10334,hoe,02-11,126
10335,hoe,02-12,721
10336,hoe,09-10,54
10337,hoe,09-11,400
10338,hoe,09-12,1695
10339,hoe,09-13,3878
10340,hoe,08-09,22
10341,hoe,07-10,66
10342,hoe,12-09,31
10343,hoe,06-08,1
10344,hoe,08-10,56
10345,hoe,03-12,966
10346,hoe,11-14,20703
10347,hoe,03-10,33
10348,hoe,03-11,182
10349,hoe,11-11,618
10350,hoe,11-10,74
10351,hoe,03-14,7075
10352,hoe,11-12,2013
10353,hoe,10-09,18
10354,hoe,04-12,1095
10355,hoe,02-09,1
10356,hoe,05-10,37
10357,hoe,05-11,214
10358,hoe,05-12,1165
10359,hoe,05-13,2957
10360,hoe,05-14,8909
10361,hoe,11-08,1
10362,hoe,04-08,1
10363,hoe,02-15,1520
10364,hoe,01-11,124
10365,hoe,12-14,22253
10366,hoe,01-14,5430
10367,hoe,12-10,81
10368,hoe,12-11,653
10369,hoe,12-12,2354
10370,hoe,12-13,4806
10371,hoe,09-09,17
10372,hoe,01-13,2892
10373,hoe,01-09,1
10374,hoe,06-11,268
10375,hoe,06-10,74
10376,hoe,06-13,3226
10377,hoe,06-12,1215
10378,hoe,06-14,10539
10379,hoe,04-09,6
10380,hoe,02-14,5568
10381,hoe,07-09,16
10382,freshman,10-12,697
10383,freshman,10-13,1898
10384,freshman,10-10,43
10385,freshman,10-11,143
10386,freshman,08-12,1123
10387,freshman,02-10,18
10388,freshman,10-14,4738
10389,freshman,11-14,4508
10390,freshman,03-09,11
10391,freshman,02-13,666
10392,freshman,11-09,18
10393,freshman,12-11,142
10394,freshman,09-08,4
10395,freshman,08-07,2
10396,freshman,02-11,66
10397,freshman,07-14,2197
10398,freshman,08-14,8319
10399,freshman,08-13,3575
10400,freshman,07-13,804
10401,freshman,08-11,241
10402,freshman,08-10,63
10403,freshman,01-14,2100
10404,freshman,01-15,2736
10405,freshman,04-11,64
10406,freshman,04-10,26
10407,freshman,01-10,20
10408,freshman,11-13,1706
10409,freshman,01-12,187
10410,freshman,04-14,2537
10411,freshman,09-14,6660
10412,freshman,07-12,245
10413,freshman,04-13,835
10414,freshman,09-10,76
10415,freshman,09-11,221
10416,freshman,09-12,922
10417,freshman,09-13,2838
10418,freshman,12-09,12
10419,freshman,05-09,11
10420,freshman,07-10,19
10421,freshman,10-08,3
10422,freshman,07-11,89
10423,freshman,05-11,69
10424,freshman,03-12,214
10425,freshman,03-13,817
10426,freshman,03-10,20
10427,freshman,03-11,66
10428,freshman,11-11,142
10429,freshman,11-10,44
10430,freshman,03-14,2369
10431,freshman,11-12,716
10432,freshman,10-09,15
10433,freshman,04-12,235
10434,freshman,02-09,9
10435,freshman,05-10,29
10436,freshman,08-09,47
10437,freshman,05-12,262
10438,freshman,05-13,1041
10439,freshman,05-14,2651
10440,freshman,11-08,1
10441,freshman,02-15,308
10442,freshman,01-11,34
10443,freshman,12-14,3367
10444,freshman,06-09,9
10445,freshman,12-10,35
10446,freshman,04-09,8
10447,freshman,12-12,705
10448,freshman,12-13,1453
10449,freshman,09-09,53
10450,freshman,01-13,780
10451,freshman,01-09,4
10452,freshman,02-12,207
10453,freshman,06-11,66
10454,freshman,06-10,22
10455,freshman,06-13,858
10456,freshman,06-12,280
10457,freshman,06-14,2445
10458,freshman,02-14,1795
10459,freshman,07-09,12
10460,librarian,09-07,2
10461,librarian,09-09,15
10462,librarian,09-08,2
10463,librarian,02-15,60
10464,librarian,02-14,449
10465,librarian,02-11,41
10466,librarian,02-10,11
10467,librarian,02-13,213
10468,librarian,02-12,90
10469,librarian,05-07,1
10470,librarian,05-09,12
10471,librarian,05-08,2
10472,librarian,04-13,303
10473,librarian,04-12,99
10474,librarian,04-11,63
10475,librarian,04-10,30
10476,librarian,04-14,681
10477,librarian,09-14,865
10478,librarian,07-12,102
10479,librarian,09-10,20
10480,librarian,09-11,57
10481,librarian,09-12,164
10482,librarian,09-13,338
10483,librarian,07-10,22
10484,librarian,08-10,21
10485,librarian,11-14,946
10486,librarian,11-11,101
10487,librarian,11-10,23
10488,librarian,11-13,366
10489,librarian,11-12,142
10490,librarian,02-08,5
10491,librarian,02-09,11
10492,librarian,05-10,24
10493,librarian,05-11,58
10494,librarian,05-12,129
10495,librarian,05-13,225
10496,librarian,05-14,610
10497,librarian,07-08,2
10498,librarian,04-09,22
10499,librarian,04-07,1
10500,librarian,01-09,5
10501,librarian,06-11,81
10502,librarian,06-10,20
10503,librarian,06-13,328
10504,librarian,06-12,154
10505,librarian,06-14,623
10506,librarian,07-09,30
10507,librarian,11-07,2
10508,librarian,03-09,13
10509,librarian,11-08,8
10510,librarian,11-09,14
10511,librarian,07-14,565
10512,librarian,08-14,630
10513,librarian,08-13,254
10514,librarian,07-13,301
10515,librarian,08-11,48
10516,librarian,07-11,51
10517,librarian,06-08,4
10518,librarian,06-09,25
10519,librarian,03-12,135
10520,librarian,03-13,236
10521,librarian,03-10,29
10522,librarian,03-11,53
10523,librarian,03-14,571
10524,librarian,10-09,23
10525,librarian,10-08,12
10526,librarian,08-08,1
10527,librarian,08-09,26
10528,librarian,08-07,1
10529,librarian,08-12,107
10530,librarian,10-12,178
10531,librarian,10-13,458
10532,librarian,10-10,13
10533,librarian,10-11,80
10534,librarian,10-14,986
10535,librarian,01-14,410
10536,librarian,01-15,573
10537,librarian,01-10,17
10538,librarian,01-11,37
10539,librarian,01-12,83
10540,librarian,01-13,237
10541,librarian,12-09,18
10542,librarian,12-08,4
10543,librarian,12-14,1335
10544,librarian,12-10,20
10545,librarian,12-11,52
10546,librarian,12-12,132
10547,librarian,12-13,353
10548,lesbian,10-12,615
10549,lesbian,02-14,2207
10550,lesbian,10-10,92
10551,lesbian,10-11,212
10552,lesbian,08-12,600
10553,lesbian,02-10,100
10554,lesbian,10-14,4024
10555,lesbian,02-12,332
10556,lesbian,03-09,27
10557,lesbian,03-08,2
10558,lesbian,02-13,792
10559,lesbian,10-13,1264
10560,lesbian,08-08,4
10561,lesbian,09-08,6
10562,lesbian,10-07,1
10563,lesbian,02-11,127
10564,lesbian,07-14,2675
10565,lesbian,08-14,2889
10566,lesbian,08-13,1324
10567,lesbian,07-13,1220
10568,lesbian,08-11,310
10569,lesbian,08-10,77
10570,lesbian,04-13,945
10571,lesbian,01-15,2902
10572,lesbian,04-11,135
10573,lesbian,04-10,70
10574,lesbian,01-10,53
10575,lesbian,03-14,1955
10576,lesbian,01-12,286
10577,lesbian,04-14,1919
10578,lesbian,09-14,3201
10579,lesbian,07-12,524
10580,lesbian,11-12,681
10581,lesbian,09-10,65
10582,lesbian,09-11,204
10583,lesbian,09-12,584
10584,lesbian,09-13,1179
10585,lesbian,05-08,2
10586,lesbian,12-09,42
10587,lesbian,05-09,36
10588,lesbian,06-08,5
10589,lesbian,06-09,34
10590,lesbian,03-12,360
10591,lesbian,11-14,4204
10592,lesbian,03-10,77
10593,lesbian,03-11,141
10594,lesbian,11-11,199
10595,lesbian,11-10,67
10596,lesbian,11-13,1303
10597,lesbian,04-12,378
10598,lesbian,10-09,31
10599,lesbian,10-08,3
10600,lesbian,03-13,925
10601,lesbian,02-09,15
10602,lesbian,07-11,197
10603,lesbian,05-11,133
10604,lesbian,05-12,440
10605,lesbian,05-13,1022
10606,lesbian,05-14,2149
10607,lesbian,11-08,9
10608,lesbian,09-07,1
10609,lesbian,02-15,282
10610,lesbian,11-09,35
10611,lesbian,01-11,94
10612,lesbian,12-14,4786
10613,lesbian,05-10,68
10614,lesbian,01-14,1811
10615,lesbian,12-10,90
10616,lesbian,12-11,244
10617,lesbian,12-12,723
10618,lesbian,12-13,1488
10619,lesbian,09-09,41
10620,lesbian,01-13,898
10621,lesbian,01-09,6
10622,lesbian,06-11,215
10623,lesbian,06-10,58
10624,lesbian,06-13,1201
10625,lesbian,06-12,393
10626,lesbian,07-10,80
10627,lesbian,06-14,2611
10628,lesbian,04-09,46
10629,lesbian,07-09,32
10630,lesbian,08-09,27
10631,lesbian,07-08,2
10632,singer,09-13,1370
10633,singer,09-07,1
10634,singer,03-14,2202
10635,singer,09-09,67
10636,singer,09-08,3
10637,singer,02-15,469
10638,singer,02-14,2095
10639,singer,02-11,192
10640,singer,02-10,96
10641,singer,02-13,1519
10642,singer,02-12,913
10643,singer,05-07,3
10644,singer,05-09,53
10645,singer,05-08,2
10646,singer,04-13,1215
10647,singer,04-12,525
10648,singer,04-11,212
10649,singer,04-10,100
10650,singer,04-14,2492
10651,singer,09-14,3173
10652,singer,07-12,690
10653,singer,09-10,102
10654,singer,09-11,257
10655,singer,09-12,696
10656,singer,08-12,673
10657,singer,07-10,72
10658,singer,08-10,92
10659,singer,11-14,5238
10660,singer,11-11,344
10661,singer,11-10,113
10662,singer,11-13,1793
10663,singer,11-12,947
10664,singer,02-09,9
10665,singer,05-10,72
10666,singer,05-11,229
10667,singer,05-12,642
10668,singer,05-13,1351
10669,singer,05-14,2782
10670,singer,07-08,2
10671,singer,04-09,46
10672,singer,06-11,327
10673,singer,06-10,93
10674,singer,06-13,1125
10675,singer,06-12,483
10676,singer,06-14,2848
10677,singer,07-09,66
10678,singer,03-09,26
10679,singer,03-08,2
10680,singer,11-08,9
10681,singer,11-09,55
10682,singer,07-14,2774
10683,singer,08-14,3128
10684,singer,08-13,1447
10685,singer,07-13,1328
10686,singer,08-11,289
10687,singer,07-11,272
10688,singer,06-08,2
10689,singer,06-09,70
10690,singer,03-12,425
10691,singer,03-13,1060
10692,singer,03-10,81
10693,singer,03-11,211
10694,singer,10-07,1
10695,singer,10-09,74
10696,singer,10-08,3
10697,singer,08-08,1
10698,singer,08-09,77
10699,singer,01-09,8
10700,singer,10-12,705
10701,singer,10-13,1531
10702,singer,10-10,108
10703,singer,10-11,276
10704,singer,10-14,3797
10705,singer,01-14,2365
10706,singer,01-15,2943
10707,singer,01-10,57
10708,singer,01-11,408
10709,singer,01-12,383
10710,singer,01-13,1038
10711,singer,12-09,62
10712,singer,12-08,7
10713,singer,12-07,1
10714,singer,12-14,4975
10715,singer,12-10,271
10716,singer,12-11,340
10717,singer,12-12,948
10718,singer,12-13,1857
10719,fighter,10-12,520
10720,fighter,10-13,996
10721,fighter,10-10,61
10722,fighter,10-11,189
10723,fighter,02-11,170
10724,fighter,02-10,27
10725,fighter,10-14,4760
10726,fighter,03-13,778
10727,fighter,03-09,14
10728,fighter,02-13,741
10729,fighter,11-09,40
10730,fighter,09-08,3
10731,fighter,07-13,1173
10732,fighter,07-14,3091
10733,fighter,08-14,3880
10734,fighter,08-13,895
10735,fighter,08-12,487
10736,fighter,08-11,222
10737,fighter,07-11,143
10738,fighter,01-14,1286
10739,fighter,01-15,3152
10740,fighter,04-11,203
10741,fighter,04-10,62
10742,fighter,01-10,29
10743,fighter,11-13,1109
10744,fighter,01-12,270
10745,fighter,01-13,682
10746,fighter,09-14,4480
10747,fighter,07-12,433
10748,fighter,02-12,656
10749,fighter,09-10,58
10750,fighter,09-11,227
10751,fighter,09-12,557
10752,fighter,09-13,1333
10753,fighter,12-09,44
10754,fighter,05-09,24
10755,fighter,07-10,48
10756,fighter,08-10,69
10757,fighter,11-07,1
10758,fighter,12-08,5
10759,fighter,03-12,283
10760,fighter,11-14,5157
10761,fighter,03-10,36
10762,fighter,03-11,221
10763,fighter,11-11,200
10764,fighter,11-10,80
10765,fighter,03-14,1551
10766,fighter,04-12,310
10767,fighter,10-09,41
10768,fighter,10-08,2
10769,fighter,02-09,27
10770,fighter,08-09,41
10771,fighter,05-11,244
10772,fighter,05-12,425
10773,fighter,05-13,803
10774,fighter,05-14,2234
10775,fighter,11-08,4
10776,fighter,04-08,1
10777,fighter,02-15,363
10778,fighter,11-12,516
10779,fighter,01-11,176
10780,fighter,12-14,5963
10781,fighter,05-10,38
10782,fighter,06-09,35
10783,fighter,12-10,132
10784,fighter,12-11,231
10785,fighter,12-12,642
10786,fighter,12-13,1772
10787,fighter,04-13,823
10788,fighter,09-09,58
10789,fighter,04-14,1749
10790,fighter,01-09,4
10791,fighter,06-11,155
10792,fighter,06-10,64
10793,fighter,06-13,729
10794,fighter,06-12,386
10795,fighter,06-14,2431
10796,fighter,04-09,27
10797,fighter,02-14,1414
10798,fighter,07-09,44
10799,atheist,10-12,369
10800,atheist,10-13,777
10801,atheist,10-10,41
10802,atheist,10-11,74
10803,atheist,02-11,31
10804,atheist,02-10,12
10805,atheist,10-14,3543
10806,atheist,03-13,714
10807,atheist,03-09,9
10808,atheist,02-13,428
10809,atheist,11-09,18
10810,atheist,09-08,1
10811,atheist,07-13,791
10812,atheist,07-14,2152
10813,atheist,08-14,2660
10814,atheist,08-13,1035
10815,atheist,08-12,384
10816,atheist,08-11,105
10817,atheist,07-11,90
10818,atheist,04-13,679
10819,atheist,01-15,2324
10820,atheist,04-11,96
10821,atheist,04-10,23
10822,atheist,01-10,11
10823,atheist,03-14,1483
10824,atheist,01-12,149
10825,atheist,04-14,1700
10826,atheist,09-14,3057
10827,atheist,07-12,307
10828,atheist,02-12,183
10829,atheist,09-10,43
10830,atheist,09-11,84
10831,atheist,09-12,345
10832,atheist,09-13,868
10833,atheist,12-09,25
10834,atheist,12-08,1
10835,atheist,07-10,28
10836,atheist,10-08,4
10837,atheist,06-09,7
10838,atheist,03-12,257
10839,atheist,11-14,3462
10840,atheist,03-10,21
10841,atheist,03-11,72
10842,atheist,11-11,78
10843,atheist,11-10,38
10844,atheist,11-13,868
10845,atheist,11-12,595
10846,atheist,10-09,17
10847,atheist,04-12,252
10848,atheist,02-09,2
10849,atheist,05-10,24
10850,atheist,05-11,70
10851,atheist,05-12,210
10852,atheist,05-13,893
10853,atheist,07-09,12
10854,atheist,11-08,2
10855,atheist,08-10,27
10856,atheist,02-15,225
10857,atheist,04-09,17
10858,atheist,12-14,4574
10859,atheist,01-14,1016
10860,atheist,12-10,47
10861,atheist,12-11,209
10862,atheist,12-12,666
10863,atheist,12-13,1473
10864,atheist,09-09,18
10865,atheist,01-13,407
10866,atheist,01-09,2
10867,atheist,06-11,67
10868,atheist,06-10,24
10869,atheist,06-13,701
10870,atheist,06-12,187
10871,atheist,01-11,59
10872,atheist,06-14,1577
10873,atheist,05-09,12
10874,atheist,02-14,1156
10875,atheist,05-14,1553
10876,atheist,08-09,35
10877,professor,09-13,5157
10878,professor,09-07,1
10879,professor,09-09,87
10880,professor,09-08,8
10881,professor,02-15,859
10882,professor,02-14,5863
10883,professor,02-11,180
10884,professor,02-10,79
10885,professor,02-13,2247
10886,professor,02-12,758
10887,professor,05-07,1
10888,professor,05-09,29
10889,professor,05-08,3
10890,professor,04-13,2553
10891,professor,04-12,838
10892,professor,04-11,223
10893,professor,04-10,104
10894,professor,04-14,6139
10895,professor,09-14,11916
10896,professor,07-12,271
10897,professor,09-10,124
10898,professor,09-11,529
10899,professor,09-12,1635
10900,professor,08-12,929
10901,professor,07-10,36
10902,professor,08-10,75
10903,professor,11-14,9292
10904,professor,11-11,521
10905,professor,11-10,124
10906,professor,11-13,3917
10907,professor,11-12,1630
10908,professor,02-08,1
10909,professor,02-09,14
10910,professor,05-10,64
10911,professor,05-11,151
10912,professor,05-12,517
10913,professor,05-13,1407
10914,professor,05-14,3700
10915,professor,04-08,1
10916,professor,04-09,50
10917,professor,04-07,1
10918,professor,06-11,135
10919,professor,06-10,38
10920,professor,06-13,768
10921,professor,06-12,311
10922,professor,06-14,2147
10923,professor,07-09,37
10924,professor,03-07,1
10925,professor,03-09,30
10926,professor,03-08,2
10927,professor,11-08,13
10928,professor,11-09,81
10929,professor,07-14,2103
10930,professor,08-14,5924
10931,professor,08-13,2418
10932,professor,07-13,908
10933,professor,08-11,242
10934,professor,07-11,105
10935,professor,06-09,33
10936,professor,03-12,698
10937,professor,03-13,1885
10938,professor,03-10,87
10939,professor,03-11,202
10940,professor,03-14,5353
10941,professor,10-09,71
10942,professor,10-08,14
10943,professor,08-08,1
10944,professor,08-09,36
10945,professor,08-07,1
10946,professor,01-09,16
10947,professor,01-08,1
10948,professor,10-12,1921
10949,professor,10-13,5167
10950,professor,10-10,152
10951,professor,10-11,504
10952,professor,10-14,10995
10953,professor,01-14,5942
10954,professor,01-15,6013
10955,professor,01-10,109
10956,professor,01-11,196
10957,professor,01-12,703
10958,professor,01-13,2211
10959,professor,12-09,74
10960,professor,12-08,7
10961,professor,12-14,8110
10962,professor,12-10,95
10963,professor,12-11,373
10964,professor,12-12,1115
10965,professor,12-13,3289
10966,aunt,02-15,431
10967,aunt,10-13,1569
10968,aunt,10-10,103
10969,aunt,10-11,255
10970,aunt,08-12,771
10971,aunt,02-10,62
10972,aunt,02-13,845
10973,aunt,02-14,2132
10974,aunt,03-09,39
10975,aunt,09-10,109
10976,aunt,01-08,1
10977,aunt,05-09,53
10978,aunt,11-09,84
10979,aunt,08-08,3
10980,aunt,09-08,7
10981,aunt,10-14,4689
10982,aunt,02-11,117
10983,aunt,07-14,4100
10984,aunt,08-14,4415
10985,aunt,08-13,1691
10986,aunt,07-13,1768
10987,aunt,08-11,294
10988,aunt,07-11,283
10989,aunt,01-14,2360
10990,aunt,01-15,3923
10991,aunt,04-11,179
10992,aunt,04-10,101
10993,aunt,01-10,78
10994,aunt,03-14,2565
10995,aunt,01-12,391
10996,aunt,04-14,2689
10997,aunt,09-14,3835
10998,aunt,07-12,813
10999,aunt,04-13,1409
11000,aunt,02-12,410
11001,aunt,09-11,234
11002,aunt,09-12,797
11003,aunt,09-13,1479
11004,aunt,05-08,1
11005,aunt,12-09,110
11006,aunt,12-08,16
11007,aunt,07-10,109
11008,aunt,10-08,6
11009,aunt,06-08,2
11010,aunt,08-10,114
11011,aunt,12-07,1
11012,aunt,03-12,446
11013,aunt,11-14,7238
11014,aunt,03-10,77
11015,aunt,03-11,125
11016,aunt,11-11,372
11017,aunt,11-10,114
11018,aunt,11-13,2272
11019,aunt,11-12,1129
11020,aunt,10-09,62
11021,aunt,04-12,518
11022,aunt,03-13,1166
11023,aunt,02-09,14
11024,aunt,08-09,80
11025,aunt,05-11,175
11026,aunt,05-12,657
11027,aunt,05-13,1437
11028,aunt,05-14,3245
11029,aunt,07-08,8
11030,aunt,11-08,10
11031,aunt,04-08,1
11032,aunt,01-11,120
11033,aunt,12-14,8367
11034,aunt,05-10,101
11035,aunt,10-12,796
11036,aunt,06-09,57
11037,aunt,12-10,174
11038,aunt,12-11,540
11039,aunt,12-12,1376
11040,aunt,12-13,3120
11041,aunt,09-09,53
11042,aunt,01-13,934
11043,aunt,01-09,10
11044,aunt,06-11,248
11045,aunt,06-10,87
11046,aunt,06-13,1585
11047,aunt,06-12,729
11048,aunt,06-14,3418
11049,aunt,04-09,47
11050,aunt,07-09,86
11051,classmate,10-13,573
11052,classmate,02-14,628
11053,classmate,10-10,30
11054,classmate,10-11,109
11055,classmate,02-11,42
11056,classmate,02-10,15
11057,classmate,02-13,288
11058,classmate,11-14,1688
11059,classmate,03-09,10
11060,classmate,03-08,2
11061,classmate,11-08,2
11062,classmate,11-09,18
11063,classmate,08-08,2
11064,classmate,09-08,3
11065,classmate,07-13,269
11066,classmate,10-14,1442
11067,classmate,07-14,692
11068,classmate,08-14,928
11069,classmate,08-13,384
11070,classmate,08-12,152
11071,classmate,08-11,50
11072,classmate,08-10,29
11073,classmate,01-14,571
11074,classmate,01-15,974
11075,classmate,04-11,63
11076,classmate,04-10,27
11077,classmate,01-10,18
11078,classmate,03-14,771
11079,classmate,01-12,111
11080,classmate,04-14,857
11081,classmate,09-14,1316
11082,classmate,07-12,106
11083,classmate,04-13,445
11084,classmate,02-12,124
11085,classmate,09-11,81
11086,classmate,09-12,220
11087,classmate,09-13,510
11088,classmate,05-08,1
11089,classmate,12-09,13
11090,classmate,12-08,3
11091,classmate,05-09,12
11092,classmate,10-08,4
11093,classmate,01-09,1
11094,classmate,07-11,57
11095,classmate,11-07,1
11096,classmate,03-12,139
11097,classmate,03-13,279
11098,classmate,03-10,25
11099,classmate,03-11,60
11100,classmate,11-11,88
11101,classmate,11-10,39
11102,classmate,11-13,492
11103,classmate,11-12,247
11104,classmate,10-09,24
11105,classmate,04-12,144
11106,classmate,02-09,5
11107,classmate,08-09,15
11108,classmate,05-11,45
11109,classmate,05-12,161
11110,classmate,05-13,349
11111,classmate,05-14,825
11112,classmate,02-15,138
11113,classmate,04-09,12
11114,classmate,12-14,1549
